,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode93,barcode95,barcode96
356,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter enzymogenes,69,,0.0014734891857424,,0.0010679239568453,0.0010056316436055,0.0006695250728269,,0.0008884278602867,,0.0022243656646997,,,,,,,,,0.0019376520667779,0.0006689172825251,,,0.00134106501969,,,,,0.0013945971583101,,,0.0014548398410674,,,0.0013446457356183,,0.0013754033962568,,,,0.0016505935293458,,0.0016031671522592,0.0013241095091526,,,,,,,,,0.0021201663514996,,,0.0013360386618995,0.0013193016617191,,,0.0006691350109939,,,,0.0010562829367219,,0.0011823533814655,,0.001497700056046,0.0022129345388292,0.0009004594941599,,,,,,,,,,,0.0011200538164689,,,
357,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,Phycicoccus bigeumensis,433644,,0.0007309920776985,,,,,,0.0007776890920399,,,,,,,,,,,,,,,,,,0.0020759149942336,,0.0008720548720929,,,0.0007471842229599,,,,0.0005595823682745,,0.0031309402070146,,,,,,,,,,,,,,,0.0010265719414966,,,,,,,0.00042808732455,,,,,,,,,,,,,,,,,,,,,,,,
358,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Leptothrix,Leptothrix discophora,89,,0.0005245840452034,,,0.0008949627457775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012001682508264,,,,,,,,,,,,,,0.0004870687978294,,,,,,,,,
359,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Mitsuaria,Mitsuaria sp. 7,1658665,,0.0008329725746161,,,,,,,,,,,,,,,,,,,,0.0011707755258405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Cystobacter,Cystobacter fuscus,43,,0.0011796043955598,,0.0006249555011342,,0.0003792357104393,,,,,,,,,,,,,,,,0.0010993974239386,,,,,,,,,0.0007564376997513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009285442542396,,,,,,,,,,,,,,,,,,,,,,,
361,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea,Thermomarinilinea lacunifontana,1081799,,0.000891593196661,0.0030415680973304,0.0007312453009465,0.0013686256920689,0.0010405413234389,,0.0007234006210628,,,0.0010429838728686,,,,,,,,,0.0006328260034294,,,0.0006581035995453,,,,,0.0009276814815706,,0.0007796864377194,,,,,0.0014548900651368,,,,,0.0016787588878487,,,,,,,0.0015997266519996,0.0008737593789635,,,,,0.0015007085294702,,0.0011049241505819,0.0015075673176608,,0.0016408634623431,0.0003997689987756,0.0012357257530964,,,0.0011986337680894,,0.000847955184572,,0.0018077496638668,,0.0009262042380144,0.000950621814997,0.0008642064657363,,0.0012248239366704,0.0014538932404521,,,,,,0.0010836868407138,,,
362,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea apprima,1134406,,0.0009282397032172,,0.0007849504414448,0.0013792856967587,0.0010970225998917,0.0011547620846187,0.0007510116625216,,0.0016072221538185,,,0.0013517845250924,,0.0021960022813975,0.0010317783450854,,0.0014559317926805,,0.0006770038297557,,0.0024640064613541,0.0012243451998681,,,0.0014661106005095,,0.001178232751042,0.0011764477256426,0.0010935081300084,,,,0.0013278363425008,0.0011671384288156,0.0006312086783352,,,0.0018334932098879,0.0010197672357096,,,0.0007395456455644,0.0016385984895103,0.0014017759162004,,0.0017837226186533,0.0016562294065953,,0.001785836552187,0.0017219619555582,,0.0024321412987724,0.0024877025008152,0.0007532347780063,0.0011572283139306,,,0.0005015174339767,0.0017001425300211,,,0.0008903505737627,,0.0008446058641198,,,,0.0011137738890358,0.0015553998435697,0.0014783560533923,0.0012770538856563,0.0019948378104602,0.0009540745052872,,,0.0020460563689496,,,0.0009289732457768,,,
363,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax valerianellae,187868,,0.0009202088082957,,,,,,,,,,,,0.0017465367903115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium zhanjiangense,1325107,,0.0007444897174396,,0.000504575523926,0.0014028211565601,0.0008222643866478,,0.0013169697217101,,,,,,,0.0020378806358944,0.0018488888886934,,,0.0016112275320709,0.000632766567405,,,,,,0.0021384628682172,,0.0006375472289966,0.0010369996679113,0.0012303568848688,0.0007913536526797,,0.0022065026915638,,,0.0016726017386175,,,,0.0017229586190823,,0.0010805532027879,,,,,,,,,,0.001645878715033,,,0.0014284686456468,0.0011525634420007,,,0.0006538211514314,0.002119111130063,,,0.001083995617675,,0.0008996105276808,,,,0.00062946846146,0.0016096440556712,0.001872107598032,,,0.0016170870077591,,,,0.001843856087123,,0.0008492833501521,,0.0036047359140844,
365,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. KBS0725,2578113,,0.001509324846809,,0.0009790456104132,0.0013907335668452,0.0009391442668979,0.0027806449510303,0.001014193631362,0.0025995488052155,,,,0.0046046806091366,0.0077612490592856,0.0016780357085252,,0.0053259760823436,0.0019969805753998,0.001773957746453,0.0005736995105099,,,0.0013358580908816,,,0.0028283120480578,,0.0024293879297953,0.0020321062572231,0.0030261465327154,0.0011510243902904,,0.0036166692412568,,,0.0018154821944833,,,,0.0027875992007056,0.0034796573875802,,0.0020971916795348,,,,,0.0032683773068702,,,,0.0019742363350563,,,0.000981197358041,0.001086240261677,,0.003752163713937,0.0008342767258552,,,,0.0010994581022169,,0.0009892943530203,,0.0021673827971345,,0.0006559645815101,0.0014694628525385,,0.0018686967809063,,0.0010262533334253,,,,,,0.0009213366989188,,0.0028048597969731,
366,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Noviherbaspirillum aurantiacum,1064517,,0.0006854698577396,,,,,,0.000510999800577,,,,,,,,,,,,0.0006184055927558,,,,,,,,0.0010101230409868,,,,,,,,,,,,,,,,,,,,,,,,0.0006293946507424,,,,,,0.0010474315536069,,,,,,,,,,,0.0006865951575288,,,,,,,,,,,,,,
367,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax sediminis,2509614,,0.0011696163492071,,,,,,0.0007055337879252,,,,,,,,,,,,,,,,,,,,0.0011170339712706,,,,,,,0.0008390430213969,,,0.003749492418411,,0.0010300740121999,,,,,,,,0.001328346869025,,,,0.0007391681965159,,,0.0010565821937354,,,,0.0004928632456459,,,,,,,,,,,,,,,,,,,,,,,,
368,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces ramosus,33879,,0.0006780374307713,,,,,,,,,,,,,,,,,,0.0004051670969483,,,,,,,,,,,0.0007363847971184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007415808070784,,,,,,,,,,,,,,,,,,
369,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus pyridinivorans,103816,,0.0010354611265956,,0.0005622637524909,,0.0005900721907607,,0.0009799199243495,,,0.000711684317083,,,,,,,,,0.0006659791845205,,,,,,,,,,,0.0007433710743458,,,,,0.0006934774769242,,,,,,,,,,,,,,,,0.0016628606505439,,,0.0007831261831659,,,,0.0008683122736241,,,,0.0007839893311414,,0.0008959949511569,,,,,,,,,0.0009508952527979,,,,,,0.0004855854511235,,,
370,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ZXY-2,1806905,,0.0018114783097091,,0.0005388532509802,,0.0006332221597716,,0.0046269114331876,,0.0012904924276866,0.0010120329286219,,,,,0.0008796855723222,0.0044690269939484,,,0.0023283243485535,,,,,0.0013248425743767,0.0013373608790919,,0.0103934904349,,0.0010172498690499,0.002452851724228,,0.0053581473976788,,0.0017197587380426,0.0008873915552372,0.0104455048725853,0.0019665345623206,,0.0027621822381888,0.0027064576789189,,0.0007149693230037,0.0013124639978826,0.003024907999829,0.0020652283126434,,,,,,0.0034998707020717,,,0.0058643923943394,,,0.0014704818416924,0.0056644379071673,,,0.0021642409105806,0.0006073971274003,,0.0005772141079081,,,0.0030285919491996,,,,,0.0015248291116774,0.0011055804226761,0.0027927133783144,0.000890740560278,,,,,,0.0007710660562156,
371,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. Y1,352858,,0.0007414917545336,0.0023070394644394,0.0017266729412264,0.0019677294615431,0.0015499005277648,0.0012499123578704,0.0011092662391618,0.0012308766684635,,0.0009085458664191,0.0023751924036979,0.0013307824557269,,0.0012092595951079,0.0012338933288761,,,0.0020888294284179,0.0007304205189501,0.0022484008178048,0.0011791325305367,0.001749168315235,,,,,0.0007582680977322,0.0010596730295446,0.0010198535897903,0.0005832974746919,,,0.0009306353625595,0.0005918531169058,0.0009009250181873,,,0.0019012953856568,0.0008379321195859,,,,,0.001605578354426,0.0012689089949051,0.0021348989230521,0.0013073525989333,,,0.0014699337979962,,0.0015997885099882,,,0.0015630598425665,,0.0011001099015617,0.0010002868286591,0.0010278673962751,,,0.0009726983004535,,0.0010977491875233,,0.0012235728484184,,0.0016552392955585,0.001613169113718,0.0006260690480202,0.0016497419274193,0.0014577991924787,0.0010068935095144,,0.0013216785048781,0.0013178761640569,0.0020788390273922,,0.0010786341060875,,0.0032542466768143,
372,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Haliscomenobacteraceae,Haliscomenobacter,Haliscomenobacter hydrossis,2350,,0.001065131433554,,0.0010113131550024,0.0009524090277341,0.001434399580808,,0.0007964078622726,,0.0016638935108153,0.0010092014476557,0.0023250427234113,0.0012858176736266,,,0.0012605815422115,,0.001089055894798,,,,0.0011463477851328,0.0014877347189703,0.002213798747312,0.0019182231196365,,,0.0009410603848149,0.0008986354962919,0.0007375977686533,,0.0016488305990981,,0.0014541224379726,,0.0009764716726455,,,,0.0011037512416283,,,0.0011261075760876,0.0009416507539685,0.0011951889917323,0.0019186617571893,0.0015562859673697,,,0.0010646603733409,,0.0014111006584016,,,0.0005892385835442,0.0012063869058303,,0.0020546547306553,0.0006587353283572,,,,0.0007528342849114,0.0023239721074343,0.0006652144380301,,,,0.0006643948508811,0.0008402374769362,0.0007664495154836,0.0011399663178352,0.0015438906043228,0.0011639350255383,,,,,,0.0010637702216418,,,
373,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,Phaselicystis flava,525924,,0.0006533827665532,,,,0.0005492792109235,,,,,,,,,,,,,,0.0006904935034671,,,0.0006460025293717,,,,,,,0.0009032069548702,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008767866227553,,,,,0.0005360775065699,,0.0004853369779792,,,,,,,,,0.0005952322759272,,,,,,0.0006614053934755,,,
374,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter limosus,53458,,0.0012313260759288,,,,,,0.0012078260727069,,,,,,,,0.0014541276386026,,,,,,,,,0.0023566491149228,0.0029460321698351,,0.0019554264740645,,,0.0012689272186352,,0.0025609840493728,,0.0014454711570413,0.000991116604127,,,,0.001709954423463,,,,,,,,,,,,0.0019730484457332,,,0.0013078354784714,,,,0.0014576322585758,,,,0.0009453529594293,,,,,,,,,,,0.0012053928914278,0.0059093935037493,,,,,,,,
375,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera mobilis,359408,,0.0011925515893238,,0.0005075887152324,,0.0005532842737356,,0.0012934641879113,,0.0016652742474839,,,,,,0.0012405238735577,,,,0.0012285190720877,,0.0020008133393723,0.0005156732784954,,,0.0022087413309453,,0.0015102743540183,,,0.001343938468727,0.0026840867509068,,,0.000815651434389,0.0005306004788886,,0.0025215871201607,,0.0032027808702545,,0.0022504736734287,0.0011093385820864,0.0018455977479923,0.0011928299302642,,,,,,,0.001466699044179,,,0.0006690143687383,0.0009327095594212,0.0034167066624505,0.0014848912739016,0.0007948216395882,,,,,,0.0006114626970959,,,,,,,,,0.0007855840238067,0.0027820341709037,,,0.0015144273638501,,0.0005833177299256,,,
376,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,Methylobacillus flagellatus,405,,0.0005104705100314,,0.0009139983646998,0.0007043000313501,0.0011866093806559,,0.0007258172911461,0.0035912889919382,0.0017074833997653,,,0.0024086608985243,,0.0015683231944003,0.0010764783573199,0.0020683178355986,,0.0017919885621023,0.0005460867647316,,0.0024178018156636,0.0011940742476579,,,,,0.001684793674874,,,0.001927545398207,,0.0008632010342841,0.0018655312436612,,0.0040793316713704,,,0.00250214183368,0.0011336172168876,,,0.0017289828337204,,,0.0017521653816876,,0.0011688840540337,,,0.0021936778097591,,,0.001199426096062,0.0036691040309346,0.0011026072220801,,0.001369138882339,0.0006251166864916,0.0010619980639082,,0.0018133462282402,0.0009596644316055,,0.0006752953029781,,0.0008002667757158,,0.0020388716523119,0.0008570261971526,0.0020185333996543,0.0014167082073529,,0.0009050379540911,,,,0.0012888336599859,,0.0008930005925794,,,
377,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Methylovorus sp. MP688,887061,,0.0005973316944046,,0.0004921904701799,0.0010988770584859,0.0005927058230665,,,,,,,,,,,0.0015929208777237,,,0.0003683607408882,,,0.0006110346394204,,,,,0.0012989505047,,,0.0006878671529128,,,,,0.0014528588066979,,,,,,,,,,,,,,,,,,0.001599023040743,0.001335918113858,,,,,0.0009039673970456,,,,,0.0006307787631366,,,,0.0005866114454392,,0.0010185387449622,,,0.0005648418131207,,,,,,,,,
378,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Candidatus Methylopumilus,Candidatus Methylopumilus turicensis,1581680,,0.0004315071721823,,0.0005349237768193,,0.0004919452531432,,,,,,,,,,,,,,0.0004526029406097,0.0028233102527306,,0.0007133787270247,,,,,0.0005877894058625,,,,,,,,0.0013168197587274,,,,,,,,,,,,0.0022516239027628,,0.0017743943399088,0.0022855274318483,,,,0.0006764578139283,,,,0.0004038124896687,,,,0.0006406978654095,,,,,,0.0007256160319403,,,,,0.0007145758018936,,,,,,,,,
379,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter brunescens,262323,,0.0012912932997579,0.0045671989222902,,0.0012956663605307,,,,0.002442905485329,,0.0011263402764801,0.0031179493531783,0.0017710953005891,,0.0305666310522933,,0.0042617430471093,,,,,,,,,,,,,,0.0022075579437626,0.0018225291674098,,,0.0014762482595288,,,0.0012673111578595,,,,,,,,,0.0023875322624389,,0.005346609797594,0.0030230274287004,,,0.0052442677069354,0.0039890211745706,0.0011809475118576,,,0.0014061498236076,,0.0031108624376827,,0.0045949848143456,0.0011320020410615,,,0.002913780256096,,,,,0.0016467124792544,0.0011419080244991,0.0058189262366416,0.0019194814819157,,,0.0082140137492682,,,,,,
380,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter solanacearum,1929097,,0.0010462031597115,,,0.0013272098497672,,,,0.0018509336317538,,0.0014391915892887,,,,0.0084040147891894,,0.0036457188678867,,,,,,,,,,,,,,0.0015958183289942,0.0025215387341439,,,0.0010025475003293,,,0.0015807530501056,,,,,,,,,,,,0.0015784757402873,,,0.0016852322690551,0.0036077226148586,0.000893253667408,,,,,,,,0.0004970549427622,,,0.0038830645780929,,,,,0.0014222153099574,,0.0043185938660465,0.0010349541736967,,,0.0057262989848255,,,,,,
381,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas daechungensis,1052258,,0.0018668588160055,,0.0006916938885532,,0.0007759232164755,0.0017800903738189,0.001428984811152,0.0025373280282951,,,,,,,0.0015634669528757,0.003154040420809,,,0.0008686028734043,,0.0020196579883076,0.0008522523777678,,0.0026733621256995,0.0024412286547028,,0.0012410806921687,,,0.0010032522951052,,,,0.0011547984489583,0.0009690516559493,0.0031680410306929,,,0.0011839995336303,,,0.0021344047110574,0.0026373909130527,,0.0018542000941689,,0.001328485622254,,0.0015615018807834,,0.0011432252069404,0.0012643595817351,0.002398800599803,0.0011229119367287,0.0011653095457327,,0.0012303726271385,0.00048148348203,0.0019542290090363,,0.0025386849742248,0.0007773643363446,,0.0014718561954766,,0.0020192535280276,0.0023414597693592,0.0008304393856183,,0.0021329684615908,0.0019314026840889,0.0022055580061757,0.0010058897863981,,,0.0019619654404521,,,0.0006679403975453,,,
382,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas maotaiensis,1446479,,0.000788181309684,,0.0004631471343,0.000647909288087,0.0009117015890495,,0.0009985950552799,,,,,,,,,,,,0.0003194143668997,,,,,,,,,,0.0006169372835497,0.0007012729145302,,,,0.000906147106917,0.001584001422191,,,,0.0010679999217494,,,,,,,,0.0008680751911004,,,,0.0006984791952706,0.0012222135053639,,0.0007725344175628,,,,0.000477362796314,0.0022482690893277,,,0.0007463184405277,,0.0008528335490074,,,,,,0.0010611394112709,,,0.0007898854166439,,,0.0014845789141423,,,0.0006158582573708,,,
383,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. 603,2483798,,0.0008984780890624,,0.0010032433041146,,,,0.0016049484808036,,,,,,,,,,,,0.0008037644697387,,,,,,,,,,,,,,,0.0017454364193197,,,,,0.0016508551886157,,,0.0019309177174143,,,,,,,,,0.0017364246363762,,,,,,,0.0008623723910646,,,,,,,,,,,,,,,0.0012895193931117,,,,,,,,,
384,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella adelaidensis,45056,,0.0010357855791691,,0.0014621332177066,0.0018355519014616,0.000913427943812,0.0015980635489935,0.0013642574018434,0.0027154580907194,,0.0018308984735116,,0.0021178923519093,,0.0018927841894293,0.0018554318299205,,,0.0013731696371452,,,,0.0012200043619431,,,,,,0.002033729902636,0.0013767932320408,0.0012903111061084,,0.0020574064197767,0.0027928006212504,,0.0015714892138776,,,,,,,0.0021233689992435,,0.0012899478334406,,0.0031457444704242,0.0018489821371076,,,,0.0010653146717515,,,0.0018332009046199,0.0016769516391872,,0.002828873244677,0.0008381024223173,0.001164416356142,,,0.0014781392917193,,0.0012310909360822,,0.0019341294150444,0.0021706263314825,0.0011412233635023,,0.0022774663983345,,,0.0016653926529535,,0.00195996732641,,0.0018867260709844,,0.0009982363671962,,0.0017000639455167,
385,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,Aquicella siphonis,254247,,0.000912413709034,,0.0023405233627655,0.0012031213668709,0.0011258306510888,0.0013709825777716,0.000713410597046,0.001889807958277,0.0008319467558877,0.0011279440678503,,0.0021252475669647,,,0.0015283308502759,0.0015195991827765,0.0014373714065648,0.0011266934388732,,0.0022637912546169,0.0022891676184291,0.0014901021624233,0.0022138299257715,,,0.0020551967108706,0.0005388986870468,0.0012841227055506,0.0009475626234341,,,,,0.0006024702654991,0.0009330063225748,,,0.0019359556728842,,,,0.0012947711381805,0.0011917937631047,,,0.0020814921373138,0.0026358729762161,0.0040560471976401,0.0012830931576087,,,,,0.0017171934957705,0.0005766491465858,,0.0025193344294627,0.0006591012268509,0.0017533939454757,,,0.0010836613824909,,0.0008319119145879,,0.0013337778311278,,0.0008305165696598,,0.0016648861753142,0.0009861983608653,,0.0010903772336373,,0.0009734387035366,,,,0.00124866450669,,0.0010236647284743,
386,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum,384,,0.0024519618949733,,0.0012362582332277,,0.0013582758698673,,0.0019433867160258,,0.0019741030201227,,,,,0.0026259351101985,,,,0.0041839725454901,0.0011671920213102,0.0032126544115085,,0.0021597919083372,,0.0035466215997843,0.0022484202573654,,0.003591889694156,,,0.0014347017426029,,,,0.0023188383899699,,0.0036960594092076,,,0.0017929982889435,,0.0029555259446236,,,0.0025618509257762,,,,,0.0014133394900134,0.0044373523501077,0.002596199421187,,,0.0017868763558079,0.0018577346920517,,,0.0016705185981672,,,,0.0007429190563714,,0.0015503713328646,,,0.0027399822329476,,,,,,,,,,0.0012551458424685,,,,0.0014377244211434,
387,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax koreense,1842727,,0.0006835783385883,,,,0.0006088797602317,,0.0012439212327775,0.001742809104342,,,,,,,,,,,0.0006891380681681,,,0.0006342527622013,,,,,0.0010197600446066,,0.0015664210927845,0.0007324177828775,,,,,0.0016271198570824,,,,0.00070626031132,,0.0017229291743289,,,,,,,,,,0.0011008913282573,,,0.001566086218621,,,,,,,,,,0.0008091847776172,,,,,,,,,,,,,,,,,,
388,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas sp. SY21,2202149,,0.0022218886565343,0.0028534638446666,0.0007370887285859,0.0012684762560208,0.000846256979687,0.0012857047615406,0.0019360277181858,,0.003741659638909,,,,,0.0022609834960865,0.0012281672327277,0.0022104075058465,,0.0010488666970583,0.0013402560677819,,,0.0011862156810995,0.002667597004623,0.002427768621315,0.0028281034208489,,0.0025780788365685,0.0010223587095231,0.0012489352547743,0.0026625908851517,,0.0015981509425481,0.0022822515477589,0.0020851769596243,0.0039464869986907,0.0061149249662803,0.0034927260117065,0.0030024198763943,0.0026856671982528,0.0027556363698893,,0.002174325781868,0.001928794756717,0.0012557276225504,0.0027609245266178,0.0011742372864827,,,0.0016084623961279,0.0021280081446125,0.0025384225250603,,,0.0031333152361219,0.0013758382960829,,0.0016579363196487,0.0012148037887588,0.0015277223143354,0.0041233109185408,0.0035005466692303,0.0012616790267256,,0.0012318349037792,,0.0012825723735031,0.0030012567614731,0.001188870569794,,0.0007698182942833,0.0009233016016308,0.0024255086278898,0.0009836019095558,,0.0015760738443763,0.0032878216581753,0.0017584300847037,,0.0009537086573085,,,
